date,USD_CHF,EUR_GBP,USD_CAD,GBP_JPY,EUR_USD,EUR_JPY,EUR_CHF,GBP_USD,USD_JPY
2017-01-03 00:49:00,1,0,1,1,1,1,0,1,1
2017-01-03 00:52:00,0,1,1,,0,0,0,0,0
2017-01-03 00:55:00,1,1,0,,1,1,1,1,1
2017-01-03 00:58:00,1,0,1,0,1,0,0,1,0
2017-01-03 01:01:00,0,0,0,0,0,1,0,0,1
2017-01-03 01:04:00,1,1,0,1,1,1,1,1,0
2017-01-03 01:07:00,1,0,1,0,0,0,0,0,0
2017-01-03 01:10:00,0,1,1,1,1,1,0,0,1
2017-01-03 01:13:00,1,0,0,0,1,0,1,1,0
2017-01-03 01:16:00,1,0,1,0,0,1,0,1,0
2017-01-03 01:19:00,1,0,0,0,1,1,0,0,0
2017-01-03 01:22:00,0,0,1,0,0,1,0,0,1
2017-01-03 01:25:00,1,1,0,1,1,0,1,1,1
2017-01-03 01:28:00,0,1,0,0,0,0,0,1,0
2017-01-03 01:31:00,1,0,1,0,0,1,0,0,0
2017-01-03 01:34:00,1,0,0,0,1,1,1,0,1
2017-01-03 01:37:00,0,0,1,1,0,0,0,1,0
2017-01-03 01:40:00,1,0,0,0,1,0,1,0,0
2017-01-03 01:43:00,0,1,1,1,1,0,0,1,1
2017-01-03 01:46:00,1,1,0,1,1,1,1,1,1
2017-01-03 01:49:00,0,0,0,0,0,1,0,0,0
2017-01-03 01:52:00,1,1,0,1,1,0,0,1,0
2017-01-03 01:55:00,0,0,1,0,1,0,1,0,1
2017-01-03 01:58:00,1,1,1,1,1,1,1,1,0
2017-01-03 02:01:00,1,1,1,0,1,1,1,1,1
2017-01-03 02:04:00,0,0,0,1,0,0,0,0,1
2017-01-03 02:07:00,0,0,0,0,0,0,0,1,0
2017-01-03 02:10:00,1,1,1,1,1,1,1,1,1
2017-01-03 02:13:00,0,0,1,0,0,0,0,0,0
2017-01-03 02:16:00,1,1,0,1,0,0,0,0,1
2017-01-03 02:19:00,0,1,1,1,1,1,0,1,1
2017-01-03 02:22:00,1,0,1,0,1,1,0,0,0
2017-01-03 02:25:00,0,0,0,1,0,0,0,1,0
2017-01-03 02:28:00,0,0,0,1,0,1,1,0,1
2017-01-03 02:31:00,1,1,1,0,1,1,0,0,1
2017-01-03 02:34:00,0,0,0,0,0,0,0,1,0
2017-01-03 02:37:00,1,0,1,1,1,1,1,1,1
2017-01-03 02:40:00,0,1,0,1,0,1,0,1,1
2017-01-03 02:43:00,0,1,0,0,1,0,1,1,0
2017-01-03 02:46:00,1,0,1,0,0,1,0,0,1
2017-01-03 02:49:00,1,1,1,1,1,1,1,1,1
2017-01-03 02:52:00,0,0,0,0,0,0,0,0,0
2017-01-03 02:55:00,1,1,0,1,1,1,0,1,1
2017-01-03 02:58:00,1,0,1,1,1,1,1,1,0
2017-01-03 03:01:00,0,1,1,0,0,0,0,1,1
2017-01-03 03:04:00,0,1,0,0,1,1,0,0,0
2017-01-03 03:07:00,1,1,1,1,0,0,0,1,1
2017-01-03 03:10:00,1,0,0,0,0,1,1,0,1
2017-01-03 03:13:00,0,0,1,0,0,0,1,1,0
2017-01-03 03:16:00,1,0,0,0,0,1,1,0,1
2017-01-03 03:19:00,1,1,1,1,1,1,1,1,1
2017-01-03 03:22:00,0,1,0,1,0,0,0,1,0
2017-01-03 03:25:00,1,0,0,0,0,0,0,0,1
2017-01-03 03:28:00,0,1,1,0,0,0,0,0,0
2017-01-03 03:31:00,1,0,1,0,1,1,1,0,1
2017-01-03 03:34:00,0,1,0,1,0,1,0,1,1
2017-01-03 03:37:00,0,0,0,0,0,0,0,0,0
2017-01-03 03:40:00,1,1,1,0,1,1,1,1,0
2017-01-03 03:43:00,1,0,0,0,0,0,0,0,1
2017-01-03 03:46:00,0,1,1,1,1,1,1,0,0
2017-01-03 03:49:00,1,1,1,1,1,1,1,1,1
2017-01-03 03:52:00,0,0,0,0,0,0,0,0,1
2017-01-03 03:55:00,1,0,0,1,1,1,0,1,0
2017-01-03 03:58:00,1,1,1,1,0,0,1,1,1
2017-01-03 04:01:00,0,0,0,0,0,1,0,0,1
2017-01-03 04:04:00,0,1,0,1,1,1,0,1,0
2017-01-03 04:07:00,1,1,0,1,0,0,1,0,0
2017-01-03 04:10:00,0,0,1,0,0,0,1,1,1
2017-01-03 04:13:00,0,0,1,1,0,1,0,0,1
2017-01-03 04:16:00,1,1,0,0,1,1,1,0,0
2017-01-03 04:19:00,1,0,1,1,1,0,1,1,1
2017-01-03 04:22:00,1,1,1,0,1,1,0,1,0
2017-01-03 04:25:00,1,0,0,1,0,0,1,1,0
2017-01-03 04:28:00,0,0,1,0,1,0,0,0,1
2017-01-03 04:31:00,0,1,1,1,0,0,0,1,1
2017-01-03 04:34:00,1,0,0,0,1,1,1,1,0
2017-01-03 04:37:00,0,0,0,1,0,0,0,0,1
2017-01-03 04:40:00,1,1,1,1,0,0,1,1,0
2017-01-03 04:43:00,1,0,0,0,1,0,1,0,0
2017-01-03 04:46:00,0,1,0,0,0,0,0,0,0
2017-01-03 04:49:00,1,1,1,1,1,1,0,0,1
2017-01-03 04:52:00,0,0,0,0,0,1,0,0,1
2017-01-03 04:55:00,1,1,0,1,1,0,1,1,0
2017-01-03 04:58:00,0,0,1,0,1,1,0,0,0
2017-01-03 05:01:00,1,0,1,0,0,0,0,0,1
2017-01-03 05:04:00,1,0,0,1,1,1,1,1,1
2017-01-03 05:07:00,0,0,0,0,0,0,0,1,0
2017-01-03 05:10:00,0,0,1,0,1,1,1,0,0
2017-01-03 05:13:00,1,0,0,1,1,1,0,1,1
2017-01-03 05:16:00,0,1,0,1,0,0,1,1,0
2017-01-03 05:19:00,0,0,1,0,1,1,0,0,1
2017-01-03 05:22:00,0,1,0,1,0,0,0,1,0
2017-01-03 05:25:00,1,0,1,0,0,0,1,0,0
2017-01-03 05:28:00,0,0,0,0,1,1,1,0,1
2017-01-03 05:31:00,0,0,1,1,0,0,0,0,0
2017-01-03 05:34:00,1,1,0,0,1,1,0,1,0
2017-01-03 05:37:00,1,0,1,1,0,0,1,1,1
2017-01-03 05:40:00,1,1,1,1,1,1,1,1,1
2017-01-03 05:43:00,0,0,0,0,0,0,0,0,1
2017-01-03 05:46:00,0,1,1,1,0,1,1,0,0
2017-01-03 05:49:00,1,1,0,0,1,1,1,0,0
2017-01-03 05:52:00,0,0,1,0,0,0,0,0,0
2017-01-03 05:55:00,0,0,1,1,0,1,0,1,1
2017-01-03 05:58:00,1,1,0,0,1,0,1,0,0
2017-01-03 06:01:00,0,0,1,1,0,0,0,1,1
2017-01-03 06:04:00,0,0,1,0,0,0,0,0,0
2017-01-03 06:07:00,0,1,1,1,1,1,1,1,0
2017-01-03 06:10:00,1,0,0,0,1,0,1,1,0
2017-01-03 06:13:00,0,0,1,1,0,1,1,0,1
2017-01-03 06:16:00,1,1,0,0,0,0,1,1,0
2017-01-03 06:19:00,1,0,0,0,1,1,1,1,1
2017-01-03 06:22:00,0,0,0,0,0,0,0,0,0
2017-01-03 06:25:00,1,1,1,0,1,1,1,1,1
2017-01-03 06:28:00,0,0,0,1,0,1,0,0,0
2017-01-03 06:31:00,0,1,1,1,0,0,1,1,1
2017-01-03 06:34:00,1,0,0,0,1,1,1,0,1
2017-01-03 06:37:00,1,0,1,0,0,0,0,0,0
2017-01-03 06:40:00,0,0,0,1,0,0,1,1,1
2017-01-03 06:43:00,1,1,1,1,1,1,1,1,1
2017-01-03 06:46:00,0,0,0,0,0,0,0,0,0
2017-01-03 06:49:00,0,1,1,1,0,0,0,1,0
2017-01-03 06:52:00,1,1,1,1,1,1,1,0,1
2017-01-03 06:55:00,0,0,0,0,1,1,1,1,0
2017-01-03 06:58:00,1,0,1,1,0,0,0,1,1
2017-01-03 07:01:00,0,1,1,0,0,0,1,0,0
2017-01-03 07:04:00,0,0,1,1,1,1,0,1,1
2017-01-03 07:07:00,1,0,0,0,1,1,1,0,0
2017-01-03 07:10:00,0,1,1,1,0,0,1,1,1
2017-01-03 07:13:00,1,0,0,0,1,1,1,0,0
2017-01-03 07:16:00,1,0,0,1,0,0,0,1,0
2017-01-03 07:19:00,0,0,0,0,0,0,1,0,0
2017-01-03 07:22:00,0,1,0,1,0,0,0,1,1
2017-01-03 07:25:00,1,0,1,1,0,1,0,0,1
2017-01-03 07:28:00,1,1,0,0,1,0,1,1,1
2017-01-03 07:31:00,0,1,1,1,0,1,1,0,0
2017-01-03 07:34:00,0,0,1,0,0,0,0,0,0
2017-01-03 07:37:00,1,1,0,1,1,1,1,1,1
2017-01-03 07:40:00,0,0,0,0,0,0,0,0,1
2017-01-03 07:43:00,1,0,0,0,1,1,1,0,1
2017-01-03 07:46:00,1,0,1,0,0,0,0,0,0
2017-01-03 07:49:00,1,1,0,1,1,1,1,1,1
2017-01-03 07:52:00,0,1,1,0,1,0,0,1,1
2017-01-03 07:55:00,0,0,0,0,0,0,0,0,0
2017-01-03 07:58:00,1,0,0,0,1,1,1,0,0
2017-01-03 08:01:00,0,1,1,1,0,0,0,1,1
2017-01-03 08:04:00,1,1,1,1,1,1,1,1,0
2017-01-03 08:07:00,0,1,0,0,0,0,0,0,0
2017-01-03 08:10:00,1,0,0,0,0,0,1,0,0
2017-01-03 08:13:00,0,1,0,1,0,1,0,1,1
2017-01-03 08:16:00,1,0,1,0,1,0,1,0,1
2017-01-03 08:19:00,1,0,1,1,0,1,1,0,1
2017-01-03 08:22:00,1,1,1,0,1,0,0,1,0
2017-01-03 08:25:00,0,1,1,1,0,1,0,1,0
2017-01-03 08:28:00,0,0,0,0,0,0,0,0,0
2017-01-03 08:31:00,1,1,1,1,0,1,1,1,1
2017-01-03 08:34:00,0,1,0,1,1,1,0,1,1
2017-01-03 08:37:00,1,0,0,0,1,1,1,0,0
2017-01-03 08:40:00,1,1,1,1,0,0,0,1,0
2017-01-03 08:43:00,0,0,0,0,1,0,1,0,0
2017-01-03 08:46:00,0,1,1,1,1,1,0,1,0
2017-01-03 08:49:00,1,1,0,1,1,0,1,1,1
2017-01-03 08:52:00,0,0,1,0,1,1,0,0,0
2017-01-03 08:55:00,1,0,0,1,0,1,1,1,1
2017-01-03 08:58:00,0,0,1,0,0,0,0,1,0
2017-01-03 09:01:00,1,0,1,0,1,0,1,0,0
2017-01-03 09:04:00,0,1,0,1,1,1,0,1,1
2017-01-03 09:07:00,1,0,0,0,0,0,0,0,0
2017-01-03 09:10:00,1,0,1,0,1,1,1,1,0
2017-01-03 09:13:00,1,1,0,1,0,1,1,1,1
2017-01-03 09:16:00,0,0,1,0,1,1,1,0,0
2017-01-03 09:19:00,1,1,0,1,1,0,0,1,1
2017-01-03 09:22:00,0,0,1,0,0,0,0,0,1
2017-01-03 09:25:00,0,0,1,0,0,0,1,0,0
2017-01-03 09:28:00,1,0,0,0,1,0,1,0,1
2017-01-03 09:31:00,1,0,1,1,1,1,0,0,1
2017-01-03 09:34:00,0,0,0,1,0,1,1,0,0
2017-01-03 09:37:00,1,1,1,0,1,0,1,1,1
2017-01-03 09:40:00,0,1,1,1,0,0,0,0,0
2017-01-03 09:43:00,0,0,1,0,1,1,0,0,0
2017-01-03 09:46:00,1,1,0,1,0,1,1,1,1
2017-01-03 09:49:00,0,1,1,1,1,0,0,1,0
2017-01-03 09:52:00,0,1,1,0,1,1,1,0,0
2017-01-03 09:55:00,1,0,0,0,0,0,1,0,1
2017-01-03 09:58:00,0,1,1,1,1,1,0,1,1
2017-01-03 10:01:00,1,1,1,1,1,1,0,1,1
2017-01-03 10:04:00,1,1,1,0,1,1,1,1,1
2017-01-03 10:07:00,0,0,1,0,0,0,1,0,0
2017-01-03 10:10:00,1,0,0,1,0,0,0,0,1
2017-01-03 10:13:00,1,1,0,1,1,1,1,1,0
2017-01-03 10:16:00,0,1,0,0,0,0,0,0,1
2017-01-03 10:19:00,0,0,1,0,0,0,0,0,0
2017-01-03 10:22:00,1,1,0,1,1,1,1,1,1
2017-01-03 10:25:00,0,0,0,1,0,0,0,1,0
2017-01-03 10:28:00,1,0,1,0,1,1,1,0,1
2017-01-03 10:31:00,0,1,1,1,0,0,1,1,0
2017-01-03 10:34:00,1,1,0,1,1,1,0,0,1
2017-01-03 10:37:00,0,0,0,0,0,0,0,1,0
2017-01-03 10:40:00,1,1,1,0,1,0,1,1,1
2017-01-03 10:43:00,0,0,0,1,0,1,0,0,0
2017-01-03 10:46:00,0,1,0,1,0,0,1,1,0
2017-01-03 10:49:00,1,0,0,0,0,1,0,0,1
2017-01-03 10:52:00,1,1,1,1,1,1,1,1,1
2017-01-03 10:55:00,0,1,1,1,0,0,0,1,0
2017-01-03 10:58:00,1,0,1,1,1,1,1,0,1
2017-01-03 11:01:00,1,1,0,1,1,0,1,0,1
2017-01-03 11:04:00,0,0,0,0,0,1,0,0,0
2017-01-03 11:07:00,0,1,1,0,0,0,0,1,0
2017-01-03 11:10:00,0,1,0,1,0,1,0,1,1
2017-01-03 11:13:00,0,0,0,0,1,0,1,1,0
2017-01-03 11:16:00,1,1,1,1,1,1,0,0,1
2017-01-03 11:19:00,0,0,0,0,0,1,1,0,0
2017-01-03 11:22:00,0,1,0,1,0,0,0,1,0
2017-01-03 11:25:00,1,0,1,1,1,0,0,1,1
2017-01-03 11:28:00,1,1,0,0,1,1,1,1,0
2017-01-03 11:31:00,0,0,0,0,0,0,0,0,0
2017-01-03 11:34:00,1,1,1,0,1,0,1,1,1
2017-01-03 11:37:00,0,0,1,1,0,1,1,0,0
2017-01-03 11:40:00,1,0,1,1,1,1,0,1,1
2017-01-03 11:43:00,0,1,0,0,0,1,1,0,1
2017-01-03 11:46:00,1,1,1,0,1,0,1,1,0
2017-01-03 11:49:00,0,0,0,0,0,0,0,0,0
2017-01-03 11:52:00,1,1,1,0,1,1,1,0,1
2017-01-03 11:55:00,0,0,0,0,0,0,0,0,0
2017-01-03 11:58:00,1,1,1,1,0,1,1,1,1
2017-01-03 12:01:00,0,0,1,0,0,0,1,0,0
2017-01-03 12:04:00,1,0,0,0,0,0,1,0,0
2017-01-03 12:07:00,0,0,1,1,1,1,0,0,1
2017-01-03 12:10:00,0,0,0,0,0,0,0,1,0
2017-01-03 12:13:00,0,1,0,1,1,1,1,0,1
2017-01-03 12:16:00,1,0,1,0,1,1,0,0,0
2017-01-03 12:19:00,1,1,1,1,0,0,0,0,1
2017-01-03 12:22:00,1,0,0,0,1,1,1,1,0
2017-01-03 12:25:00,0,0,1,1,0,1,0,0,1
2017-01-03 12:28:00,0,0,0,0,0,0,0,0,0
2017-01-03 12:31:00,0,0,1,1,1,1,0,1,1
2017-01-03 12:34:00,1,1,0,0,0,0,0,1,0
2017-01-03 12:37:00,1,1,1,1,1,1,1,0,0
2017-01-03 12:40:00,1,1,0,1,1,1,1,0,1
2017-01-03 12:43:00,1,1,1,1,0,1,1,1,1
2017-01-03 12:46:00,0,0,1,0,0,0,0,0,0
2017-01-03 12:49:00,0,1,0,0,0,0,0,1,0
2017-01-03 12:52:00,1,0,1,0,1,0,1,0,0
2017-01-03 12:55:00,1,0,0,0,1,0,0,1,0
2017-01-03 12:58:00,0,1,1,1,0,1,0,0,1
2017-01-03 13:01:00,1,1,1,1,1,1,1,1,1
2017-01-03 13:04:00,0,0,0,0,0,0,0,0,0
2017-01-03 13:07:00,1,0,0,1,0,1,1,1,1
2017-01-03 13:10:00,1,1,1,0,1,0,1,1,1
2017-01-03 13:13:00,0,1,0,0,1,1,0,1,0
2017-01-03 13:16:00,0,1,0,0,0,0,0,1,1
2017-01-03 13:19:00,0,0,0,1,0,1,0,0,0
2017-01-03 13:22:00,1,1,1,1,0,0,1,1,1
2017-01-03 13:25:00,0,0,0,0,1,1,0,0,0
2017-01-03 13:28:00,1,1,1,1,1,0,1,1,1
2017-01-03 13:31:00,0,0,0,0,0,1,0,0,0
2017-01-03 13:34:00,1,1,0,1,0,0,1,1,0
2017-01-03 13:37:00,0,0,1,1,1,1,0,0,1
2017-01-03 13:40:00,0,0,0,0,0,0,1,0,1
2017-01-03 13:43:00,1,1,1,1,1,0,0,1,0
2017-01-03 13:46:00,0,0,0,0,1,1,0,0,1
2017-01-03 13:49:00,1,1,1,0,0,0,1,0,0
2017-01-03 13:52:00,0,1,0,1,0,0,0,0,0
2017-01-03 13:55:00,0,1,0,1,0,1,1,1,1
2017-01-03 13:58:00,1,0,1,0,1,0,1,0,1
2017-01-03 14:01:00,0,0,0,0,0,1,1,0,1
2017-01-03 14:04:00,0,0,1,0,0,0,0,1,0
2017-01-03 14:07:00,1,0,0,1,1,1,0,0,1
2017-01-03 14:10:00,0,0,0,0,0,0,1,0,0
2017-01-03 14:13:00,1,1,1,0,1,1,1,1,1
2017-01-03 14:16:00,1,0,1,0,0,0,0,0,0
2017-01-03 14:19:00,0,1,0,1,1,1,1,1,1
2017-01-03 14:22:00,0,0,1,1,1,0,0,0,0
2017-01-03 14:25:00,1,0,0,0,1,0,0,0,0
2017-01-03 14:28:00,0,0,1,0,0,1,0,1,1
2017-01-03 14:31:00,0,1,0,1,0,1,1,1,0
2017-01-03 14:34:00,1,0,0,0,1,1,1,0,1
2017-01-03 14:37:00,0,0,0,0,0,0,0,0,0
2017-01-03 14:40:00,1,1,1,0,1,1,1,0,1
2017-01-03 14:43:00,0,0,0,1,0,1,0,0,0
2017-01-03 14:46:00,1,0,1,0,1,0,0,1,1
2017-01-03 14:49:00,0,1,1,1,0,1,1,1,0
2017-01-03 14:52:00,0,1,0,0,0,0,0,1,0
2017-01-03 14:55:00,1,0,1,1,1,1,1,0,1
2017-01-03 14:58:00,0,1,0,0,0,1,0,0,0
2017-01-03 15:01:00,1,0,1,1,0,1,0,1,1
2017-01-03 15:04:00,1,0,1,0,0,0,1,0,0
2017-01-03 15:07:00,1,1,1,1,1,1,0,1,1
2017-01-03 15:10:00,0,0,0,0,0,0,0,0,0
2017-01-03 15:13:00,1,1,0,1,1,1,1,0,0
2017-01-03 15:16:00,0,0,1,0,0,0,0,0,0
2017-01-03 15:19:00,1,1,1,1,1,1,0,1,1
2017-01-03 15:22:00,1,0,0,0,1,1,1,0,1
2017-01-03 15:25:00,0,0,0,0,0,0,0,1,0
2017-01-03 15:28:00,0,1,0,0,0,1,0,0,0
2017-01-03 15:31:00,0,0,1,0,0,0,0,0,0
2017-01-03 15:34:00,1,1,1,1,1,1,1,1,0
2017-01-03 15:37:00,0,0,1,0,0,0,1,0,0
2017-01-03 15:40:00,1,1,0,1,1,1,0,0,1
2017-01-03 15:43:00,1,0,1,0,0,1,1,1,1
2017-01-03 15:46:00,0,1,0,0,1,1,1,1,0
2017-01-03 15:49:00,1,1,0,1,0,1,0,1,1
2017-01-03 15:52:00,0,0,1,0,0,0,1,0,0
2017-01-03 15:55:00,1,1,1,1,1,1,0,1,1
2017-01-03 15:58:00,0,0,0,0,0,0,0,0,0
2017-01-03 16:01:00,1,0,0,1,1,1,0,1,0
2017-01-03 16:04:00,0,1,1,0,1,1,1,0,1
2017-01-03 16:07:00,0,0,0,0,0,0,0,0,0
2017-01-03 16:10:00,1,1,1,1,1,1,1,1,1
2017-01-03 16:13:00,0,1,0,0,0,1,0,0,0
2017-01-03 16:16:00,1,0,1,0,1,1,0,1,1
2017-01-03 16:19:00,0,0,0,1,0,1,1,0,0
2017-01-03 16:22:00,0,1,1,0,1,0,0,1,0
2017-01-03 16:25:00,0,1,1,1,0,0,0,1,0
2017-01-03 16:28:00,1,0,0,0,0,0,0,0,0
2017-01-03 16:31:00,0,0,1,1,1,1,1,0,1
2017-01-03 16:34:00,0,0,0,0,1,0,1,0,0
2017-01-03 16:37:00,0,0,0,0,0,0,0,1,0
2017-01-03 16:40:00,1,1,1,1,1,1,1,0,1
2017-01-03 16:43:00,1,1,0,0,0,0,1,1,0
2017-01-03 16:46:00,0,0,0,0,1,0,0,0,0
2017-01-03 16:49:00,1,1,1,1,1,1,1,1,1
2017-01-03 16:52:00,0,0,0,0,0,0,1,0,0
2017-01-03 16:55:00,0,0,1,0,0,0,0,0,0
2017-01-03 16:58:00,1,1,1,1,1,1,1,1,1
2017-01-03 17:01:00,1,0,0,1,0,0,1,0,0
2017-01-03 17:05:00,0,0,1,0,0,1,0,0,0
2017-01-03 17:08:00,1,1,,0,1,0,,1,1
2017-01-03 17:11:00,0,0,,1,0,0,,0,1
2017-01-03 17:14:00,1,1,,1,0,0,0,1,0
2017-01-03 17:17:00,1,0,0,0,1,1,1,0,1
2017-01-03 17:20:00,0,0,0,0,1,0,1,1,0
2017-01-03 17:23:00,1,1,1,1,1,1,0,0,1
2017-01-03 17:26:00,0,0,0,1,0,0,0,0,0
2017-01-03 17:29:00,0,1,0,0,1,1,0,0,1
2017-01-03 17:32:00,0,0,1,0,0,0,1,0,0
2017-01-03 17:35:00,0,1,0,0,1,0,0,0,0
2017-01-03 17:38:00,0,0,1,,1,1,1,0,1
2017-01-03 17:41:00,1,1,,,0,1,1,0,1
2017-01-03 17:44:00,0,1,,0,1,0,0,1,0
2017-01-03 17:47:00,0,1,,0,1,1,1,1,0
2017-01-03 17:50:00,1,0,1,,0,0,0,0,1
2017-01-03 17:53:00,0,1,1,,1,1,0,1,0
2017-01-03 17:56:00,0,0,0,0,0,0,0,0,0
2017-01-03 17:59:00,0,0,,1,0,1,0,0,1
2017-01-03 18:02:00,0,0,,0,1,0,1,0,0
2017-01-03 18:05:00,0,1,0,1,0,1,0,1,1
2017-01-03 18:08:00,1,0,1,0,1,0,1,0,0
2017-01-03 18:11:00,1,1,0,1,0,1,0,1,1
2017-01-03 18:14:00,1,1,1,1,1,0,1,1,0
2017-01-03 18:17:00,0,0,1,0,0,0,1,0,0
2017-01-03 18:20:00,1,0,0,1,1,1,0,0,1
2017-01-03 18:23:00,0,0,0,0,0,0,0,0,0
2017-01-03 18:26:00,1,1,1,1,1,1,1,1,1
2017-01-03 18:29:00,0,1,0,1,0,0,0,1,0
2017-01-03 18:32:00,0,0,1,0,1,0,1,1,0
2017-01-03 18:35:00,1,0,1,1,1,1,1,0,1
2017-01-03 18:38:00,1,1,0,0,1,1,0,1,1
2017-01-03 18:41:00,0,0,0,0,0,0,,0,0
2017-01-03 18:44:00,1,1,0,1,1,1,,1,1
2017-01-03 18:47:00,1,1,1,0,1,1,0,1,0
2017-01-03 18:50:00,0,0,0,1,0,0,0,0,1
2017-01-03 18:53:00,1,0,1,0,1,0,1,1,1
2017-01-03 18:56:00,0,1,0,1,1,1,0,0,1
2017-01-03 18:59:00,0,0,1,0,0,0,1,1,0
2017-01-03 19:02:00,1,1,1,1,1,1,1,1,1
2017-01-03 19:05:00,0,0,0,1,0,0,0,1,0
2017-01-03 19:08:00,1,1,1,0,1,0,0,0,1
2017-01-03 19:11:00,0,0,1,1,0,0,0,1,0
2017-01-03 19:14:00,1,1,0,1,1,1,1,0,1
2017-01-03 19:17:00,0,0,1,0,0,0,0,0,0
2017-01-03 19:20:00,1,1,0,1,1,1,1,1,1
2017-01-03 19:23:00,0,0,1,0,0,0,0,1,0
2017-01-03 19:26:00,1,1,1,1,1,1,1,1,1
2017-01-03 19:29:00,0,0,0,0,0,0,0,0,0
2017-01-03 19:32:00,1,1,1,1,1,1,1,1,1
2017-01-03 19:35:00,1,1,1,0,1,0,0,0,0
2017-01-03 19:38:00,0,0,0,0,0,1,0,0,0
2017-01-03 19:41:00,1,1,0,1,1,1,1,1,1
2017-01-03 19:44:00,0,0,1,1,0,0,0,0,0
2017-01-03 19:47:00,0,1,0,1,0,1,0,1,0
2017-01-03 19:50:00,1,1,1,0,1,1,1,0,0
2017-01-03 19:53:00,1,1,0,1,0,0,0,1,1
2017-01-03 19:56:00,0,0,0,0,0,0,1,0,0
2017-01-03 19:59:00,1,1,1,0,1,0,0,0,0
2017-01-03 20:02:00,0,0,1,1,0,0,1,1,1
2017-01-03 20:05:00,1,0,0,0,1,0,1,0,1
2017-01-03 20:08:00,1,1,0,0,0,1,0,0,0
2017-01-03 20:11:00,1,1,0,1,1,0,1,1,0
2017-01-03 20:14:00,0,0,1,0,0,1,0,1,1
2017-01-03 20:17:00,1,1,0,1,1,1,0,0,1
2017-01-03 20:20:00,0,1,1,0,1,0,1,0,0
2017-01-03 20:23:00,0,0,0,1,0,1,0,1,0
2017-01-03 20:26:00,1,1,0,1,0,0,0,0,1
2017-01-03 20:29:00,0,0,1,0,0,1,0,1,0
2017-01-03 20:32:00,0,1,0,0,0,0,1,0,0
2017-01-03 20:35:00,1,1,1,1,1,1,1,1,1
2017-01-03 20:38:00,0,0,0,0,0,0,1,0,0
2017-01-03 20:41:00,0,1,1,1,0,1,0,1,1
2017-01-03 20:44:00,1,1,0,0,1,0,0,0,0
2017-01-03 20:47:00,0,0,1,1,0,0,1,1,0
2017-01-03 20:50:00,1,1,0,1,1,0,0,1,1
2017-01-03 20:53:00,1,0,1,0,1,1,1,1,1
2017-01-03 20:56:00,0,0,0,1,0,1,0,1,0
2017-01-03 20:59:00,0,1,1,1,1,0,0,1,0
2017-01-03 21:02:00,1,0,0,0,1,1,1,0,1
2017-01-03 21:05:00,0,0,1,0,0,0,0,0,0
2017-01-03 21:08:00,0,1,0,1,0,1,0,1,1
2017-01-03 21:11:00,1,0,0,0,0,0,1,0,0
2017-01-03 21:14:00,1,1,0,1,1,1,0,0,1
2017-01-03 21:17:00,1,0,1,0,1,0,1,1,1
2017-01-03 21:20:00,0,0,1,0,0,0,0,0,0
2017-01-03 21:23:00,1,0,0,1,1,1,1,1,1
2017-01-03 21:26:00,0,1,1,0,1,1,1,1,1
2017-01-03 21:29:00,0,0,0,1,0,1,0,0,1
2017-01-03 21:32:00,0,0,1,0,0,0,0,0,0
2017-01-03 21:35:00,1,1,0,0,0,1,1,0,0
2017-01-03 21:38:00,1,0,1,1,1,1,0,1,1
2017-01-03 21:41:00,0,0,0,0,0,0,1,0,0
2017-01-03 21:44:00,0,0,0,0,0,1,0,0,1
2017-01-03 21:47:00,1,1,1,1,1,1,1,1,1
2017-01-03 21:50:00,0,0,0,0,0,0,1,1,0
2017-01-03 21:53:00,0,1,1,1,0,0,0,1,0
2017-01-03 21:56:00,0,1,0,1,1,1,0,0,1
2017-01-03 21:59:00,1,1,1,0,1,0,1,1,1
2017-01-03 22:02:00,0,0,0,0,0,0,0,0,0
2017-01-03 22:05:00,0,0,1,1,0,1,0,0,1
2017-01-03 22:08:00,1,0,1,0,1,0,0,1,0
2017-01-03 22:11:00,1,1,0,0,1,0,1,1,1
2017-01-03 22:14:00,1,0,0,1,1,1,1,1,1
2017-01-03 22:17:00,0,1,0,1,0,0,1,0,0
2017-01-03 22:20:00,0,0,1,0,0,0,0,0,0
2017-01-03 22:23:00,0,1,0,1,0,1,0,0,1
2017-01-03 22:26:00,1,1,1,1,0,0,0,1,1
2017-01-03 22:29:00,1,1,0,1,1,1,1,1,1
2017-01-03 22:32:00,0,0,1,0,1,0,1,0,0
2017-01-03 22:35:00,1,1,0,0,1,0,0,1,1
2017-01-03 22:38:00,0,1,0,0,0,0,0,1,0
2017-01-03 22:41:00,0,0,0,0,0,0,0,0,0
2017-01-03 22:44:00,0,1,1,0,0,1,0,1,0
2017-01-03 22:47:00,1,0,0,1,1,1,1,1,1
2017-01-03 22:50:00,0,1,1,1,0,0,0,0,0
2017-01-03 22:53:00,0,0,0,0,1,1,0,0,0
2017-01-03 22:56:00,0,0,0,0,0,0,1,0,0
2017-01-03 22:59:00,1,1,1,1,1,1,0,1,1
2017-01-03 23:02:00,0,0,0,0,0,0,1,0,0
2017-01-03 23:05:00,1,1,1,1,1,1,1,1,1
2017-01-03 23:08:00,0,0,0,0,0,0,0,1,0
2017-01-03 23:11:00,1,1,0,1,1,0,1,1,0
2017-01-03 23:14:00,0,0,0,0,0,0,0,0,0
